Cód Origem,Type,Voos Semanais,Diário,COMPRIMENTO_MAX,LATITUDE,LONGITUDE,Cod_4000,Dist_4000,Comp_4000,Lat_4000,Lon_4000,Cod_6000,Dist_6000,Comp_6000,Lat_6000,Lon_6000,Cod_8000,Dist_8000,Comp_8000,Lat_8000,Lon_8000,Cod_10000,Dist_10000,Comp_10000,Lat_10000,Lon_10000,Cod_12000,Dist_12000,Comp_12000,Lat_12000,Lon_12000
SBRP,Turboprop,116,True,6889.763779527559,-21.136388888888888,-47.776666666666664,SBRP,0.0,6889.763779527559,-21.136388888888888,-47.776666666666664,SBRP,0.0,6889.763779527559,-21.136388888888888,-47.776666666666664,SBGP,51.434796741378655,9842.51968503937,-21.764444444444443,-48.40472222222222,SBKP,117.4271563931572,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,155.43202636419943,12139.107611548556,-23.435555555555556,-46.473055555555554
SBSG,Narrow Body,89,True,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBPL,376.89950167354084,10662.72965879265,-9.3675,-40.56361111111111,SBGL,1116.111997997808,13123.359580052493,-22.810000000000002,-43.25055555555556
SBSG,Regional Jet,3,False,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBPL,376.89950167354084,10662.72965879265,-9.3675,-40.56361111111111,SBGL,1116.111997997808,13123.359580052493,-22.810000000000002,-43.25055555555556
SBSG,Turboprop,27,False,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBPL,376.89950167354084,10662.72965879265,-9.3675,-40.56361111111111,SBGL,1116.111997997808,13123.359580052493,-22.810000000000002,-43.25055555555556
SBSG,Wide Body,4,False,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBSG,0.0,9842.51968503937,-5.768888888888889,-35.36638888888889,SBPL,376.89950167354084,10662.72965879265,-9.3675,-40.56361111111111,SBGL,1116.111997997808,13123.359580052493,-22.810000000000002,-43.25055555555556
SBSI,Regional Jet,16,False,5347.769028871391,-11.885,-55.586111111111116,SBSI,0.0,5347.769028871391,-11.885,-55.586111111111116,SBAT,124.39528762195737,8202.099737532808,-9.866388888888888,-56.105000000000004,SBAT,124.39528762195737,8202.099737532808,-9.866388888888888,-56.105000000000004,SBAN,465.18185652974927,10827.0,-16.2292,-48.964298,SLCB,698.8994557817814,12460.0,-17.421100616455078,-66.17710113525389
SBSJ,Turboprop,10,False,8779.527559055117,-23.228888888888886,-45.87111111111111,SBSJ,0.0,8779.527559055117,-23.228888888888886,-45.87111111111111,SBSJ,0.0,8779.527559055117,-23.228888888888886,-45.87111111111111,SBSJ,0.0,8779.527559055117,-23.228888888888886,-45.87111111111111,SBGR,35.46322056186884,12139.107611548556,-23.435555555555556,-46.473055555555554,SBGR,35.46322056186884,12139.107611548556,-23.435555555555556,-46.473055555555554
SBSL,Narrow Body,54,True,7824.803149606299,-2.5869444444444447,-44.236111111111114,SBSL,0.0,7824.803149606299,-2.5869444444444447,-44.236111111111114,SBSL,0.0,7824.803149606299,-2.5869444444444447,-44.236111111111114,SBPB,151.5607177803587,8202.099737532808,-2.8938888888888887,-41.73027777777778,SBPL,460.51803747815956,10662.72965879265,-9.3675,-40.56361111111111,SBGL,1209.48901417036,13123.359580052493,-22.810000000000002,-43.25055555555556
SBSL,Regional Jet,41,True,7824.803149606299,-2.5869444444444447,-44.236111111111114,SBSL,0.0,7824.803149606299,-2.5869444444444447,-44.236111111111114,SBSL,0.0,7824.803149606299,-2.5869444444444447,-44.236111111111114,SBPB,151.5607177803587,8202.099737532808,-2.8938888888888887,-41.73027777777778,SBPL,460.51803747815956,10662.72965879265,-9.3675,-40.56361111111111,SBGL,1209.48901417036,13123.359580052493,-22.810000000000002,-43.25055555555556
SBSM,Turboprop,6,False,8858.267716535433,-29.710833333333333,-53.69222222222222,SBSM,0.0,8858.267716535433,-29.710833333333333,-53.69222222222222,SBSM,0.0,8858.267716535433,-29.710833333333333,-53.69222222222222,SBSM,0.0,8858.267716535433,-29.710833333333333,-53.69222222222222,SARI,241.36643569543327,10827.0,-25.737301000000002,-54.4734,SBGR,539.8651920779309,12139.107611548556,-23.435555555555556,-46.473055555555554
SBSN,Narrow Body,22,True,7874.015748031496,-2.424722222222222,-54.78583333333333,SBSN,0.0,7874.015748031496,-2.424722222222222,-54.78583333333333,SBSN,0.0,7874.015748031496,-2.424722222222222,-54.78583333333333,SBEG,318.2263935646452,8858.267716535433,-3.041111111111111,-60.050555555555555,SOCA,456.41164481736735,10486.0,4.819809913639999,-52.360401153599994,SLCB,1119.9803811387198,12460.0,-17.421100616455078,-66.17710113525389
SBSN,Regional Jet,21,False,7874.015748031496,-2.424722222222222,-54.78583333333333,SBSN,0.0,7874.015748031496,-2.424722222222222,-54.78583333333333,SBSN,0.0,7874.015748031496,-2.424722222222222,-54.78583333333333,SBEG,318.2263935646452,8858.267716535433,-3.041111111111111,-60.050555555555555,SOCA,456.41164481736735,10486.0,4.819809913639999,-52.360401153599994,SLCB,1119.9803811387198,12460.0,-17.421100616455078,-66.17710113525389
SBSN,Turboprop,7,False,7874.015748031496,-2.424722222222222,-54.78583333333333,SBSN,0.0,7874.015748031496,-2.424722222222222,-54.78583333333333,SBSN,0.0,7874.015748031496,-2.424722222222222,-54.78583333333333,SBEG,318.2263935646452,8858.267716535433,-3.041111111111111,-60.050555555555555,SOCA,456.41164481736735,10486.0,4.819809913639999,-52.360401153599994,SLCB,1119.9803811387198,12460.0,-17.421100616455078,-66.17710113525389
SBSO,Turboprop,4,False,5577.427821522309,-12.472777777777777,-55.66888888888889,SBSO,0.0,5577.427821522309,-12.472777777777777,-55.66888888888889,SBAT,157.78425744886508,8202.099737532808,-9.866388888888888,-56.105000000000004,SBAT,157.78425744886508,8202.099737532808,-9.866388888888888,-56.105000000000004,SBAN,450.31072898587803,10827.0,-16.2292,-48.964298,SLCB,677.9592828444597,12460.0,-17.421100616455078,-66.17710113525389
SBSP,Narrow Body,1256,True,6364.829396325459,-23.62611111111111,-46.656388888888884,SBSP,0.0,6364.829396325459,-23.62611111111111,-46.656388888888884,SBSP,0.0,6364.829396325459,-23.62611111111111,-46.656388888888884,SBGR,15.232964242183629,12139.107611548556,-23.435555555555556,-46.473055555555554,SBGR,15.232964242183629,12139.107611548556,-23.435555555555556,-46.473055555555554,SBGR,15.232964242183629,12139.107611548556,-23.435555555555556,-46.473055555555554
SBSP,Regional Jet,80,True,6364.829396325459,-23.62611111111111,-46.656388888888884,SBSP,0.0,6364.829396325459,-23.62611111111111,-46.656388888888884,SBSP,0.0,6364.829396325459,-23.62611111111111,-46.656388888888884,SBGR,15.232964242183629,12139.107611548556,-23.435555555555556,-46.473055555555554,SBGR,15.232964242183629,12139.107611548556,-23.435555555555556,-46.473055555555554,SBGR,15.232964242183629,12139.107611548556,-23.435555555555556,-46.473055555555554
SBSR,Narrow Body,33,False,5380.577427821522,-20.816111111111113,-49.40472222222222,SBSR,0.0,5380.577427821522,-20.816111111111113,-49.40472222222222,SBAU,60.623180487287975,6955.380577427821,-21.144166666666667,-50.42638888888889,SBGP,79.70989888077422,9842.51968503937,-21.764444444444443,-48.40472222222222,SBKP,182.20308175505545,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,226.26040702850983,12139.107611548556,-23.435555555555556,-46.473055555555554
SBSR,Regional Jet,2,False,5380.577427821522,-20.816111111111113,-49.40472222222222,SBSR,0.0,5380.577427821522,-20.816111111111113,-49.40472222222222,SBAU,60.623180487287975,6955.380577427821,-21.144166666666667,-50.42638888888889,SBGP,79.70989888077422,9842.51968503937,-21.764444444444443,-48.40472222222222,SBKP,182.20308175505545,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,226.26040702850983,12139.107611548556,-23.435555555555556,-46.473055555555554
SBSR,Turboprop,43,True,5380.577427821522,-20.816111111111113,-49.40472222222222,SBSR,0.0,5380.577427821522,-20.816111111111113,-49.40472222222222,SBAU,60.623180487287975,6955.380577427821,-21.144166666666667,-50.42638888888889,SBGP,79.70989888077422,9842.51968503937,-21.764444444444443,-48.40472222222222,SBKP,182.20308175505545,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,226.26040702850983,12139.107611548556,-23.435555555555556,-46.473055555555554
SBSV,Narrow Body,341,True,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBPL,249.40083862485713,10662.72965879265,-9.3675,-40.56361111111111,SBGL,655.3082107411874,13123.359580052493,-22.810000000000002,-43.25055555555556
SBSV,Regional Jet,68,False,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBPL,249.40083862485713,10662.72965879265,-9.3675,-40.56361111111111,SBGL,655.3082107411874,13123.359580052493,-22.810000000000002,-43.25055555555556
SBSV,Turboprop,35,True,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBPL,249.40083862485713,10662.72965879265,-9.3675,-40.56361111111111,SBGL,655.3082107411874,13123.359580052493,-22.810000000000002,-43.25055555555556
SBSV,Wide Body,9,False,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,0.0,9852.36220472441,-12.908611111111112,-38.322500000000005,SBPL,249.40083862485713,10662.72965879265,-9.3675,-40.56361111111111,SBGL,655.3082107411874,13123.359580052493,-22.810000000000002,-43.25055555555556
SBTB,Turboprop,6,False,5249.343832020997,-1.4844444444444445,-56.399166666666666,SBTB,0.0,5249.343832020997,-1.4844444444444445,-56.399166666666666,SBSN,112.002529285021,7874.015748031496,-2.424722222222222,-54.78583333333333,SBEG,238.18227856060494,8858.267716535433,-3.041111111111111,-60.050555555555555,SMJP,420.53827753534785,11417.0,5.4528298378,-55.1878013611,SLCB,1113.448274940187,12460.0,-17.421100616455078,-66.17710113525389
SBTD,Turboprop,5,False,5479.002624671915,-24.685277777777777,-53.69638888888888,SBTD,0.0,5479.002624671915,-24.685277777777777,-53.69638888888888,SBFI,69.56137600742197,7201.443569553805,-25.60027777777778,-54.485,SARI,75.81088436726469,10827.0,-25.737301000000002,-54.4734,SARI,75.81088436726469,10827.0,-25.737301000000002,-54.4734,SBGR,403.60008590841124,12139.107611548556,-23.435555555555556,-46.473055555555554
SBTE,Narrow Body,46,False,7217.847769028871,-5.060555555555555,-42.824444444444445,SBTE,0.0,7217.847769028871,-5.060555555555555,-42.824444444444445,SBTE,0.0,7217.847769028871,-5.060555555555555,-42.824444444444445,SBPB,145.05272084424067,8202.099737532808,-2.8938888888888887,-41.73027777777778,SBPL,290.37082385376357,10662.72965879265,-9.3675,-40.56361111111111,SBGL,1060.7177452504645,13123.359580052493,-22.810000000000002,-43.25055555555556
SBTE,Regional Jet,13,False,7217.847769028871,-5.060555555555555,-42.824444444444445,SBTE,0.0,7217.847769028871,-5.060555555555555,-42.824444444444445,SBTE,0.0,7217.847769028871,-5.060555555555555,-42.824444444444445,SBPB,145.05272084424067,8202.099737532808,-2.8938888888888887,-41.73027777777778,SBPL,290.37082385376357,10662.72965879265,-9.3675,-40.56361111111111,SBGL,1060.7177452504645,13123.359580052493,-22.810000000000002,-43.25055555555556
SBTF,Regional Jet,2,False,7217.847769028871,-3.3802777777777777,-64.72527777777778,SBTF,0.0,7217.847769028871,-3.3802777777777777,-64.72527777777778,SBTF,0.0,7217.847769028871,-3.3802777777777777,-64.72527777777778,SBUA,235.97201640678338,8530.18372703412,-0.14805555555555555,-66.98583333333333,SPTU,612.9727256562867,11482.0,-12.613599777200001,-69.2285995483,SKBO,743.6278900965244,12467.0,4.70159,-74.1469
SBTF,Turboprop,4,False,7217.847769028871,-3.3802777777777777,-64.72527777777778,SBTF,0.0,7217.847769028871,-3.3802777777777777,-64.72527777777778,SBTF,0.0,7217.847769028871,-3.3802777777777777,-64.72527777777778,SBUA,235.97201640678338,8530.18372703412,-0.14805555555555555,-66.98583333333333,SPTU,612.9727256562867,11482.0,-12.613599777200001,-69.2285995483,SKBO,743.6278900965244,12467.0,4.70159,-74.1469
SBTG,Turboprop,5,False,6561.679790026246,-20.75138888888889,-51.680277777777775,SBTG,0.0,6561.679790026246,-20.75138888888889,-51.680277777777775,SBTG,0.0,6561.679790026246,-20.75138888888889,-51.680277777777775,SBCG,169.12818602467857,8530.18372703412,-20.46944444444444,-54.67027777777778,SBKP,287.2650443277978,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,331.5288623705975,12139.107611548556,-23.435555555555556,-46.473055555555554
SBTT,Regional Jet,6,False,7053.805774278215,-4.250555555555556,-69.93777777777778,SBTT,0.0,7053.805774278215,-4.250555555555556,-69.93777777777778,SBTT,0.0,7053.805774278215,-4.250555555555556,-69.93777777777778,SPQT,204.03367339298887,8202.0,-3.7847399711608887,-73.30879974365234,SPTU,501.20845079733596,11482.0,-12.613599777200001,-69.2285995483,SELT,557.956363748227,12117.0,-0.906833,-78.615799
SBUA,Turboprop,3,False,8530.18372703412,-0.14805555555555555,-66.98583333333333,SBUA,0.0,8530.18372703412,-0.14805555555555555,-66.98583333333333,SBUA,0.0,8530.18372703412,-0.14805555555555555,-66.98583333333333,SBUA,0.0,8530.18372703412,-0.14805555555555555,-66.98583333333333,SKBO,518.3784241705677,12467.0,4.70159,-74.1469,SKBO,518.3784241705677,12467.0,4.70159,-74.1469
SBUF,Turboprop,2,False,5905.511811023622,-9.401111111111112,-38.25111111111111,SBUF,0.0,5905.511811023622,-9.401111111111112,-38.25111111111111,SBAR,117.50346868668443,7217.847769028871,-10.985277777777776,-37.07333333333334,SBPL,137.1654948505632,10662.72965879265,-9.3675,-40.56361111111111,SBPL,137.1654948505632,10662.72965879265,-9.3675,-40.56361111111111,SBGL,851.4054330960155,13123.359580052493,-22.810000000000002,-43.25055555555556
SBUG,Turboprop,4,False,4921.259842519685,-29.783333333333335,-57.036944444444444,SBUG,0.0,4921.259842519685,-29.783333333333335,-57.036944444444444,SARL,8.233589854597579,7415.0,-29.6894,-57.1521,SATR,142.57091835010763,9186.0,-29.2103,-59.68,SGAS,273.0619351746083,10997.0,-25.239999771118164,-57.52000045776367,SBGR,682.7822117667132,12139.107611548556,-23.435555555555556,-46.473055555555554
SBUL,Narrow Body,41,True,6889.763779527559,-18.88361111111111,-48.22527777777778,SBUL,0.0,6889.763779527559,-18.88361111111111,-48.22527777777778,SBUL,0.0,6889.763779527559,-18.88361111111111,-48.22527777777778,SBGO,146.11350091927147,8202.099737532808,-16.6325,-49.221111111111114,SBAN,164.18609031794188,10827.0,-16.2292,-48.964298,SBGR,289.31714368177063,12139.107611548556,-23.435555555555556,-46.473055555555554
SBUL,Regional Jet,3,False,6889.763779527559,-18.88361111111111,-48.22527777777778,SBUL,0.0,6889.763779527559,-18.88361111111111,-48.22527777777778,SBUL,0.0,6889.763779527559,-18.88361111111111,-48.22527777777778,SBGO,146.11350091927147,8202.099737532808,-16.6325,-49.221111111111114,SBAN,164.18609031794188,10827.0,-16.2292,-48.964298,SBGR,289.31714368177063,12139.107611548556,-23.435555555555556,-46.473055555555554
SBUL,Turboprop,57,True,6889.763779527559,-18.88361111111111,-48.22527777777778,SBUL,0.0,6889.763779527559,-18.88361111111111,-48.22527777777778,SBUL,0.0,6889.763779527559,-18.88361111111111,-48.22527777777778,SBGO,146.11350091927147,8202.099737532808,-16.6325,-49.221111111111114,SBAN,164.18609031794188,10827.0,-16.2292,-48.964298,SBGR,289.31714368177063,12139.107611548556,-23.435555555555556,-46.473055555555554
SBUR,Turboprop,13,True,5770.997375328084,-19.764722222222222,-47.96611111111111,SBUR,0.0,5770.997375328084,-19.764722222222222,-47.96611111111111,SBUL,54.67949041582462,6889.763779527559,-18.88361111111111,-48.22527777777778,SBGP,122.06198911680046,9842.51968503937,-21.764444444444443,-48.40472222222222,SBKP,199.35039419699467,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,234.80053914956684,12139.107611548556,-23.435555555555556,-46.473055555555554
SBVG,Turboprop,2,False,4921.259842519685,-21.58888888888889,-45.473333333333336,SBVG,0.0,4921.259842519685,-21.58888888888889,-45.473333333333336,SBTA,86.80312015372418,6170.0,-23.04010009765625,-45.51599884033203,SBSJ,100.52237883941194,8779.527559055117,-23.228888888888886,-45.87111111111111,SBGR,123.59780103809425,12139.107611548556,-23.435555555555556,-46.473055555555554,SBGR,123.59780103809425,12139.107611548556,-23.435555555555556,-46.473055555555554
SBVH,Turboprop,6,False,8530.18372703412,-12.694166666666668,-60.09722222222222,SBVH,0.0,8530.18372703412,-12.694166666666668,-60.09722222222222,SBVH,0.0,8530.18372703412,-12.694166666666668,-60.09722222222222,SBVH,0.0,8530.18372703412,-12.694166666666668,-60.09722222222222,SLVR,344.30253474244194,11483.0,-17.6448,-63.135399,SLCB,451.95116147127624,12460.0,-17.421100616455078,-66.17710113525389
SBVT,Narrow Body,168,True,6751.968503937008,-20.258055555555554,-40.28638888888889,SBVT,0.0,6751.968503937008,-20.258055555555554,-40.28638888888889,SBVT,0.0,6751.968503937008,-20.258055555555554,-40.28638888888889,SBZM,178.6863292708857,8284.120734908136,-21.513055555555557,-43.17305555555555,SBGL,225.30586997950135,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,225.30586997950135,13123.359580052493,-22.810000000000002,-43.25055555555556
SBVT,Regional Jet,87,False,6751.968503937008,-20.258055555555554,-40.28638888888889,SBVT,0.0,6751.968503937008,-20.258055555555554,-40.28638888888889,SBVT,0.0,6751.968503937008,-20.258055555555554,-40.28638888888889,SBZM,178.6863292708857,8284.120734908136,-21.513055555555557,-43.17305555555555,SBGL,225.30586997950135,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,225.30586997950135,13123.359580052493,-22.810000000000002,-43.25055555555556
SBVT,Wide Body,2,False,6751.968503937008,-20.258055555555554,-40.28638888888889,SBVT,0.0,6751.968503937008,-20.258055555555554,-40.28638888888889,SBVT,0.0,6751.968503937008,-20.258055555555554,-40.28638888888889,SBZM,178.6863292708857,8284.120734908136,-21.513055555555557,-43.17305555555555,SBGL,225.30586997950135,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,225.30586997950135,13123.359580052493,-22.810000000000002,-43.25055555555556
SBZM,Narrow Body,5,False,8284.120734908136,-21.513055555555557,-43.17305555555555,SBZM,0.0,8284.120734908136,-21.513055555555557,-43.17305555555555,SBZM,0.0,8284.120734908136,-21.513055555555557,-43.17305555555555,SBZM,0.0,8284.120734908136,-21.513055555555557,-43.17305555555555,SBGL,77.66532165505785,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,77.66532165505785,13123.359580052493,-22.810000000000002,-43.25055555555556
SBZM,Turboprop,12,True,8284.120734908136,-21.513055555555557,-43.17305555555555,SBZM,0.0,8284.120734908136,-21.513055555555557,-43.17305555555555,SBZM,0.0,8284.120734908136,-21.513055555555557,-43.17305555555555,SBZM,0.0,8284.120734908136,-21.513055555555557,-43.17305555555555,SBGL,77.66532165505785,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,77.66532165505785,13123.359580052493,-22.810000000000002,-43.25055555555556
SDIY,Regional Jet,1,False,4921.259842519685,-12.200555555555555,-38.906388888888884,SDIY,0.0,4921.259842519685,-12.200555555555555,-38.906388888888884,SBSV,54.431117288110705,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,54.431117288110705,9852.36220472441,-12.908611111111112,-38.322500000000005,SBPL,195.46525650520698,10662.72965879265,-9.3675,-40.56361111111111,SBGL,681.0392420529358,13123.359580052493,-22.810000000000002,-43.25055555555556
SNBR,Turboprop,20,True,5249.343832020997,-12.079166666666666,-45.00944444444445,SNBR,0.0,5249.343832020997,-12.079166666666666,-45.00944444444445,SWNB,41.27005499906735,6561.679790026246,-12.068333333333333,-45.71138888888889,SBPJ,224.51609710185815,8202.099737532808,-10.29,-48.35777777777778,SBBR,283.0360129510641,10826.771653543306,-15.871111111111112,-47.91861111111111,SBGL,649.1402417317929,13123.359580052493,-22.810000000000002,-43.25055555555556
SNCT,Single Engine,1,False,3543.307086614173,-19.725277777777777,-42.111111111111114,SBIP,26.22507431096164,6578.083989501312,-19.470555555555553,-42.488055555555555,SBIP,26.22507431096164,6578.083989501312,-19.470555555555553,-42.488055555555555,SBCF,105.53212111792085,9842.51968503937,-19.624444444444446,-43.971944444444446,SBGL,195.15604683155703,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,195.15604683155703,13123.359580052493,-22.810000000000002,-43.25055555555556
SNDT,Single Engine,2,False,5282.152230971128,-18.23222222222222,-43.650277777777774,SNDT,0.0,5282.152230971128,-18.23222222222222,-43.650277777777774,SBCF,85.19848259262916,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,85.19848259262916,9842.51968503937,-19.624444444444446,-43.971944444444446,SBGL,274.58009018224476,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,274.58009018224476,13123.359580052493,-22.810000000000002,-43.25055555555556
SNJM,Single Engine,1,False,3838.582677165354,-20.259722222222223,-42.18388888888889,SBIP,50.2105230940452,6578.083989501312,-19.470555555555553,-42.488055555555555,SBIP,50.2105230940452,6578.083989501312,-19.470555555555553,-42.488055555555555,SBZM,93.28533475056575,8284.120734908136,-21.513055555555557,-43.17305555555555,SBGL,163.72775563300382,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,163.72775563300382,13123.359580052493,-22.810000000000002,-43.25055555555556
SNMZ,Single Engine,3,False,4166.666666666666,-1.7413888888888889,-52.23583333333333,SNMZ,0.0,4166.666666666666,-1.7413888888888889,-52.23583333333333,SBHT,90.12902433581353,6571.522309711286,-3.2508333333333335,-52.25222222222222,SBBE,226.73971030132648,9186.351706036745,-1.3847222222222222,-48.47888888888889,SOCA,391.81710342692685,10486.0,4.819809913639999,-52.360401153599994,SLCB,1247.0617082704143,12460.0,-17.421100616455078,-66.17710113525389
SNOB,Turboprop,7,True,3389.107611548556,-3.6783333333333332,-40.33694444444445,SWBE,39.57526994541826,4921.259842519685,-4.05,-40.88333333333333,SBJE,46.09156129039169,7217.847769028871,-2.9066666666666667,-40.35805555555556,SBPB,95.83727815831024,8202.099737532808,-2.8938888888888887,-41.73027777777778,SBPL,339.98970443401373,10662.72965879265,-9.3675,-40.56361111111111,SBGL,1155.471182163083,13123.359580052493,-22.810000000000002,-43.25055555555556
SNTF,Turboprop,3,False,4790.02624671916,-17.524444444444445,-39.66833333333333,SNTF,0.0,4790.02624671916,-17.524444444444445,-39.66833333333333,SBPS,73.26405409700655,6561.679790026246,-16.438055555555557,-39.07777777777778,SBCF,275.5129893186882,9842.51968503937,-19.624444444444446,-43.971944444444446,SBGL,375.05910360559665,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,375.05910360559665,13123.359580052493,-22.810000000000002,-43.25055555555556
SNTO,Single Engine,5,False,3904.1994750656168,-17.890833333333333,-41.515,SBGV,65.8645951880475,5580.708661417322,-18.896944444444443,-41.986111111111114,SBIP,109.48051142534854,6578.083989501312,-19.470555555555553,-42.488055555555555,SBCF,174.0733299367305,9842.51968503937,-19.624444444444446,-43.971944444444446,SBGL,309.89772149754606,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,309.89772149754606,13123.359580052493,-22.810000000000002,-43.25055555555556
SNUI,Single Engine,1,False,3937.007874015748,-16.851944444444445,-42.04611111111111,SNSS,41.61498508832611,4855.643044619423,-16.208333333333332,-42.32194444444445,SBMK,102.5957039839641,6889.763779527559,-16.70611111111111,-43.82194444444445,SBCF,198.86486389107816,9842.51968503937,-19.624444444444446,-43.971944444444446,SBBR,343.79334071559066,10826.771653543306,-15.871111111111112,-47.91861111111111,SBGL,362.59162313582203,13123.359580052493,-22.810000000000002,-43.25055555555556
SNVB,Regional Jet,1,False,5905.511811023622,-13.296388888888888,-38.9925,SNVB,0.0,5905.511811023622,-13.296388888888888,-38.9925,SBSV,45.55886172278674,9852.36220472441,-12.908611111111112,-38.322500000000005,SBSV,45.55886172278674,9852.36220472441,-12.908611111111112,-38.322500000000005,SBPL,252.27182542364727,10662.72965879265,-9.3675,-40.56361111111111,SBGL,618.3412011137876,13123.359580052493,-22.810000000000002,-43.25055555555556
SNVS,Single Engine,3,False,5249.343832020997,-1.636388888888889,-50.44333333333333,SNVS,0.0,5249.343832020997,-1.636388888888889,-50.44333333333333,SBBE,118.98995611407125,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,118.98995611407125,9186.351706036745,-1.3847222222222222,-48.47888888888889,SOCA,402.30102093246103,10486.0,4.819809913639999,-52.360401153599994,SBGR,1322.67832874751,12139.107611548556,-23.435555555555556,-46.473055555555554
SSKW,Regional Jet,6,False,6889.763779527559,-11.495555555555555,-61.450833333333335,SSKW,0.0,6889.763779527559,-11.495555555555555,-61.450833333333335,SSKW,0.0,6889.763779527559,-11.495555555555555,-61.450833333333335,SBVH,107.03578077033438,8530.18372703412,-12.694166666666668,-60.09722222222222,SLVR,380.21609913981325,11483.0,-17.6448,-63.135399,SLCB,448.26944866288187,12460.0,-17.421100616455078,-66.17710113525389
SWCA,Turboprop,2,False,5462.59842519685,-4.871388888888889,-66.89750000000001,SWCA,0.0,5462.59842519685,-4.871388888888889,-66.89750000000001,SBTF,157.75259009237217,7217.847769028871,-3.3802777777777777,-64.72527777777778,SBUA,282.06506787576126,8530.18372703412,-0.14805555555555555,-66.98583333333333,SPTU,482.6310042145425,11482.0,-12.613599777200001,-69.2285995483,SPJL,661.50466790891,13779.0,-15.467100143432615,-70.158203125
SWEI,Turboprop,2,False,5249.343832020997,-6.637499999999999,-69.88305555555554,SWEI,0.0,5249.343832020997,-6.637499999999999,-69.88305555555554,SBTT,142.5640014838398,7053.805774278215,-4.250555555555556,-69.93777777777778,SPQT,266.56998311682196,8202.0,-3.7847399711608887,-73.30879974365234,SPTU,359.00771066774473,11482.0,-12.613599777200001,-69.2285995483,SPJL,527.6277776118252,13779.0,-15.467100143432615,-70.158203125
SWGN,Turboprop,7,True,5918.635170603674,-7.2283333333333335,-48.240833333333335,SWGN,0.0,5918.635170603674,-7.2283333333333335,-48.240833333333335,SBMA,123.33947772859725,6561.679790026246,-5.368055555555555,-49.13805555555555,SBPJ,182.97274311269933,8202.099737532808,-10.29,-48.35777777777778,SBPL,474.15863748434435,10662.72965879265,-9.3675,-40.56361111111111,SBGR,973.7584025150223,12139.107611548556,-23.435555555555556,-46.473055555555554
